codigo_ibge,municipio,uf,dia,mes,data_referencia,criterio,confianca,campo_origem,frase_origem,fonte_historico,status_consulta
1300904,Canutama,AM,10,10,10/10/1891,elevacao_municipio,media,formacao_administrativa,"Elevada à categoria de município e distrito com a denominação de Canutama, pela Lei Estadual n.º 22, de 10-10-1891, desmembrada do município de Lábrea.",Biblioteca Virtual do Amazonas. 2012. Disponível em: www.bv.am.gov.br/portal/conteudo/municipios. Acesso em: abr. 2012.,ok
1301001,Carauari,AM,27,9,27/09/1911,elevacao_vila,alta,formacao_administrativa,"Elevado à categoria de vila com a denominação de Xibauá, pela Lei Estadual n.º 683, de 27-09-1911, desmembrado do município de Tefé.",Carauari (AM). Prefeitura. 2012. Disponível em: http://www.carauari.am.gov.br. Acesso em: fev. 2012.,ok
1301100,Careiro,AM,19,12,19/12/1955,elevacao_municipio,media,formacao_administrativa,"Elevado à categoria de município Careiro, pela Lei Estadual n.º 99, 19-12-1955, desmembrado do município de Manaus.",Biblioteca virtual do Amazonas. 2012. Disponível em : www.bv.am.gov.br/portal/conteudo/municípios. Acesso em: mar. 2012.,ok
1301159,Careiro da Várzea,AM,30,12,30/12/1987,elevacao_municipio,media,formacao_administrativa,"Elevado à categoria de município e distrito com a denominação de Careiro da Várzea, pela Lei Estadual n.º 1.828, de 30-12-1987, desmembrado do município de Careiro.",Confederação Nacional de Municípios. 2011. Disponível em: http://www.cnm.org.br. Acesso em: dez. 2011.,ok
1301209,Coari,AM,1,5,01/05/1874,elevacao_vila,alta,formacao_administrativa,"Elevado à categoria de vila com a denominação de Coari, pela Lei Provincial n.º 287, de 01-05-1874, sendo desmembrada do município de Tefé.","Coari (AM). In: ENCICLOPÉDIA dos municípios brasileiros. Rio de Janeiro: IBGE, 1957. v. 14 p. 140-145. Disponível em: http://biblioteca.ibge.gov.br/visualizacao/livros/liv27295_14.pdf. Acesso em: ago. 2015.",ok
1301308,Codajás,AM,,,,nao_identificado,sem_data,,,Codajás (AM). Prefeitura. 2012. Disponível em: http://www.codajás.am.gov.br. Acesso em: jan. 2012.,ok
1301407,Eirunepé,AM,8,9,08/09/1894,elevacao_municipio,media,formacao_administrativa,"Elevado à categoria de município com a denominação de São Felipe, pela Lei Estadual n.º 76, 08-09-1894, desmembrado do município de Tefé.","EIRUNEPÉ (AM). In: ENCICLOPÉDIA dos municípios brasileiros. Rio de Janeiro: IBGE, 1957. v. 14. p. 149-148. Disponível em: http://biblioteca.ibge.gov.br/visualizacao/livros/liv27295_14.pdf. Acesso em: 12 nov. 2024.",ok
1301506,Envira,AM,19,12,19/12/1955,elevacao_municipio,media,formacao_administrativa,"Elevado à categoria de município e distrito com a denominação de Envira, pela Lei Estadual n.º 96, de 19-12-1955, desmembrado do município de Caruari.",Prefeitura Municipal.,ok
1301605,Fonte Boa,AM,28,3,28/03/1891,elevacao_vila,alta,formacao_administrativa,"Elevada á categoria de vila com a denominação de Fonte Boa pelo Decreto n.º 92, de 28-03-1891, desmembradas do município de Tefé.",Biblioteca virtual do Amazonas. 2012. Disponível em : www.bv.am.gov.br/portal/conteudo/municípios. Acesso em: mar. 2012.,ok
1301654,Guajará,AM,30,12,30/12/1987,elevacao_municipio,media,formacao_administrativa,"Elevado à categoria de município e distrito com a denominação de Guajará, pelo Decreto Estadual n.º 1.831, de 30-12-1987, desmembrado do município de Ipixuna.","GUAJARÁ (AM). In: ENCICLOPÉDIA dos municípios brasileiros. Rio de Janeiro: IBGE, 1957. v. 21. p. 163. Disponível em: http://biblioteca.ibge.gov.br/visualizacao/livros/liv27295_21.pdf. Acesso em: 14 mar. 2025.",ok
1301704,Humaitá,AM,4,2,04/02/1890,elevacao_vila,alta,formacao_administrativa,"Elevado à categoria de vila com a denominação de Humaitá, pelo Decreto n.º 31, de 04-02-1890, desmembrada do município de Manicoré.",Humaitá (AM). Prefeitura. 2012. Disponível em:http://www.pmhumaita.com.br. Acesso em: jan. 2012.,ok
1301803,Ipixuna,AM,19,12,19/12/1955,elevacao_municipio,media,formacao_administrativa,"Elevado à categoria de município é distrito com a denominação de Ipixuna, pela Lei Estadual n.º 96, de 19-12-1955, desmembrado do município de Eirunepé.",IPIXUNA (AM). Prefeitura. Disponível em: https://ipixuna.am.gov.br/o-municipio/historia/. Acesso em: 14 mar. 2025.,ok
1301852,Iranduba,AM,10,2,10/02/1981,elevacao_municipio,media,formacao_administrativa,"Elevado à categoria de município com a denominação de Iranduba, pela Emenda Constitucional n.º 12, de 10-02-1981 (Art.",Biblioteca Virtual do Amazonas. 2012. Disponível em: www.bv.am.gov.br/portal/conteudo/municipios. Acesso em: abr. 2012.,ok
1301902,Itacoatiara,AM,,,,nao_identificado,sem_data,,,Biblioteca Virtual do Amazonas. 2012. Disponível em: www.bv.am.gov.br/portal/conteudo/municipios. Acesso em: abr. 2012.,ok
1301951,Itamarati,AM,10,2,10/02/1981,elevacao_municipio,media,formacao_administrativa,"Elevado á categoria de município com a denominação de Anamã, pela Emenda Constitucional n.º 12, de 10-02-1981 (Art.",ITAMARATI (AM). Prefeitura. [200?].,ok
1302009,Itapiranga,AM,25,3,25/03/1925,elevacao_vila,alta,formacao_administrativa,"Pela Lei Estadual n.º 1.138, de 25-03-1925, é elevada à categoria de vila o povoado de Itapiranga, mudando à sede da vila, ficando Silves à condição de povoado.",ITAPIRANGA (AM). Biblioteca Virtual do Amazonas. 2012. Disponível em www.bv.am.gov.br/portal/conteudo/municipios. Acesso em abr. 2012.,ok
1302108,Japurá,AM,19,12,19/12/1955,elevacao_municipio,media,formacao_administrativa,"Elevado à categoria de município e distrito com a denominação de Japurá, pela Lei Estadual n.º 96, de 19-12-1955, desmembrado do município de Tefé, com terras desmembradas do distrito de Maraã.",JAPURÁ (AM). Biblioteca Virtual do Amazonas. 2012. Disponível em www.bv.am.gov.br/portal/conteudo/municipios. Acesso em abr. 2012.,ok
1302207,Juruá,AM,19,12,19/12/1955,elevacao_municipio,media,formacao_administrativa,"Elevado à categoria de município e distrito com a denominação de Juruá, pela Lei Estadual n.º 96, de 19-12-1955, desmembrado do município de Carauari.",JURUÁ (AM). Biblioteca Virtual do Amazonas. 2012. Disponível em www.bv.am.gov.br/portal/conteudo/municipios.  Acesso em abr. 2012.,ok
1302306,Jutaí,AM,19,12,19/12/1955,elevacao_municipio,media,formacao_administrativa,"Elevado à categoria de município e distrito com a denominação de Jutaí, pela Lei Estadual n.º 96, de 19-12-1955, desmembrado do município de Fonte Boa.",Biblioteca Virtual do Amazonas. 2012. Disponível em: www.bv.am.gov.br/portal/conteudo/municipios. Acesso em: abr. 2012.,ok
1302405,Lábrea,AM,14,5,14/05/1881,elevacao_vila,alta,formacao_administrativa,"Elevada à categoria de vila com a denominação de Lábrea, pela Lei Provincial n.º 523, de 14-05-1881, desmembrada do município de Manaus.",Biblioteca Virtual do Amazonas. 2012. Disponível em: www.bv.am.gov.br/portal/conteudo/municipios. Acesso em: abr. 2012.,ok
1302504,Manacapuru,AM,15,2,15/02/1786,fundacao,alta,historico,"A cidade de Manacapuru, fundada em 15/02/1786, originou-se de uma aldeia de índios muras, cuja pacificação teria ocorrido em 1785.",Manaus (AM). Biblioteca Virtual do Amazonas.  2015. Disponível em: http://www.bv.am.gov.br/portal/conteudo/municipios/manacapuru.php. Acesso em: jul. 2015.,ok
1302553,Manaquiri,AM,10,2,10/02/1981,elevacao_municipio,media,formacao_administrativa,"Elevado à categoria de município com a denominação de Manaquiri, pela Emenda Constitucional n.º 12, de 10-02-1981 (Art.",MANAQUIRI (AM). Prefeitura. Disponível em: https://manaquiri.am.gov.br/. Acesso em: 14 mar. 2025.,ok
1302603,Manaus,AM,,,,nao_identificado,sem_data,,,Manaus (AM). Prefeitura. 2014. Disponível em: http://www.manaus.am.gov.br. Acesso em: jan. 2014.,ok
1302702,Manicoré,AM,4,6,04/06/1877,elevacao_vila,alta,formacao_administrativa,"Elevada à categoria de vila com a denominação de Manicoré pela Lei Provincial n.º 362, de 04-06-1877, sendo desmembrada do município de Manaus.",Manicoré (AM). Prefeitura. 2015. Disponível em: http://www.manicore.am.gov.br/o-municipio/historia/. Acesso em: jan. 2016.,ok
1302801,Maraã,AM,19,12,19/12/1955,elevacao_municipio,media,formacao_administrativa,"Elevado à categoria de município e distrito com a denominação de Maraã, pela Lei Estadual n.º 96, de 19-12-1955, desmembrado do município de Tefé.",MARAÃ (AM). Biblioteca Virtual do Amazonas. 2012. Disponível em www.bv.am.gov.br/portal/conteudo/municipios. Acesso em maio 2012.,ok
1302900,Maués,AM,,,,nao_identificado,sem_data,,,Biblioteca Virtual do Amazonas. 2012. Disponível em: www.bv.am.gov.br/portal/conteudo/municipios. Acesso em: abr. 2012.,ok
1303007,Nhamundá,AM,19,12,19/12/1955,elevacao_municipio,media,formacao_administrativa,"Elevado à categoria de município com a denominação de Nhamundá, pela Lei Estadual n.º 96, de 19-12-1955, desmembrado do município de Parintins.",NHAMUNDÁ (AM). Biblioteca Virtual do Amazonas. 2012. Disponível em www.bv.am.gov.br/portal/conteudo/municipios. Acesso em maio 2012.,ok
1303106,Nova Olinda do Norte,AM,19,12,19/12/1955,elevacao_municipio,media,formacao_administrativa,"Elevado à categoria de município e distrito com a denominação de Nova Olinda do Norte, pela Lei Estadual n.º 96, de 19-12-1955, desmembrado do município de Murutinga.",Biblioteca Virtual do Amazonas. 2012. Disponível em: www.bv.am.gov.br/portal/conteudo/municipios. Acesso em: abr. 2012.,ok
1303205,Novo Airão,AM,19,12,19/12/1955,elevacao_municipio,media,formacao_administrativa,"Elevado à categoria de município com a denominação de Airão, pela Lei Estadual n.º 99, de 19-12-1955, desmembrado do município de Manaus.",NOVO AIRÃO (AM). Prefeitura. Disponível em: https://www.novoairao.am.gov.br/pg.php?area=HISTORIA. Acesso em: 14 mar. 2025.,ok
1303304,Novo Aripuanã,AM,19,12,19/12/1955,elevacao_municipio,media,formacao_administrativa,"Elevado à categoria de município com a denominação Novo Aripuanã, pela Lei Estadual n.º 96, de 19-12-1955, desmembrado município de Borba.",Biblioteca virtual do Amazonas. Disponível em: www.bv.am.gov.br/portal/conteudo/municípios. Acesso em: mar. 2012.,ok
1303403,Parintins,AM,24,10,24/10/1848,elevacao_vila,alta,formacao_administrativa,"Elevada à categoria de vila com a denominação de Vila Bela do Imperatriz, pela Lei Provincial do Pará n.° 146, de 24-10-1848, foi desmembrada do município de Maués.","PARINTINS. In: ENCICLOPÉDIA dos municípios brasileiros. Rio de Janeiro: IBGE, 1957. v. 14, p. 220-226. Disponível em: http://biblioteca.ibge.gov.br/visualizacao/livros/liv27295_14.pdf. Acesso em: jan. 2015.",ok
1303502,Pauini,AM,19,12,19/12/1955,elevacao_municipio,media,formacao_administrativa,"Elevado à categoria de município e distrito com a denominação de Pauini, pela Lei Estadual n.º 96, de 19-12-1955, desmembramento do município de Lábrea.",Biblioteca virtual do Amazonas. 2012. Disponível em: www.bv.am.gov.br/portal/conteudo/municípios. Acesso em: mar. 2012.,ok
1303536,Presidente Figueiredo,AM,10,2,10/02/1981,elevacao_municipio,media,formacao_administrativa,"Elevado à categoria de município e distrito com a denominação de Presidente Figueiredo, pela Emenda Constitucional n.º 12, de 10-02-1981 (Art.",Biblioteca virtual do Amazonas. 2012. Disponível em: www.bv.am.gov.br/portal/conteudo/municípios. Acesso em: mar. 2012.,ok
1303569,Rio Preto da Eva,AM,10,12,10/12/1981,elevacao_municipio,media,formacao_administrativa,"Elevado à categoria de município e distrito com a denominação de Rio Preto da Eva, pela Emenda Constitucional n.º 12, de 10-12-1981 (Art.",Biblioteca virtual do Amazonas. 2012. Disponível em: www.bv.am.gov.br/portal/conteudo/municípios. Acesso em: mar. 2012.,ok
1303601,Santa Isabel do Rio Negro,AM,29,12,29/12/1956,elevacao_municipio,media,formacao_administrativa,"Elevado à categoria de município com a denominação de Ilha Grande pela Lei Estadual n.º 117, de 29-12-1956, desmembrado do município de Uapes.",SANTA ISABEL DO RIO NEGRO (AM). Prefeitura. Disponível em: https://www.santaisabeldorionegro.am.gov.br/historia.php. Acesso em:  14 mar. 2025.,ok
1303700,Santo Antônio do Içá,AM,3,3,03/03/1956,instalacao,baixa,formacao_administrativa,Instalado em 03-03-1956.,SANTO ANTÔNIO DO IÇÁ (AM). Biblioteca Virtual do Amazonas. 2012. Disponível em www.bv.am.gov.br/portal/conteudo/municipios. Acesso em maio. 2012.,ok
1303809,São Gabriel da Cachoeira,AM,10,3,10/03/1891,elevacao_vila,alta,formacao_administrativa,"Elevada à categoria de vila com a denominação de São Gabriel, pela Lei Estadual n.º 10-03-1891.",São Gabriel da Cachoeira (AM). BIBLIOTECA Virtual do Amazonas. 2012. Disponível em: www.bv.am.gov.br/portal/conteudo/municipios. Acesso em: maio 2012.,ok
1303908,São Paulo de Olivença,AM,31,5,31/05/1882,elevacao_vila,alta,formacao_administrativa,"Elevado à categoria de vila com a denominação de São Paulo de Olivença, Pela Lei Provincial n.° 599, de 31-05-1882, desmembrada do município de Tefé.","SÃO PAULO DE OLIVENÇA (AM). In: ENCICLOPÉDIA dos municípios brasileiros. Rio de Janeiro: IBGE, 1957. v. 14. p. 230-232. Disponível em: http://biblioteca.ibge.gov.br/visualizacao/livros/liv27295_14.pdf. Acesso em: 13 nov. 2024.",ok
1303957,São Sebastião do Uatumã,AM,10,2,10/02/1981,elevacao_municipio,media,formacao_administrativa,"Elevado à categoria de município com a denominação de São Sebastião do Uatumã, pela Emenda Constitucional n.º 12, de 10-02-1981 (Art.",SÃO SEBASTIÃO DO UATUMÃ (AM). Prefeitura. Disponível em: https://saosebastiaodouatuma.am.gov.br/historia/. Acesso em: 14 mar. 2025.,ok
1304005,Silves,AM,21,10,21/10/1833,elevacao_vila,alta,formacao_administrativa,"Elevado à categoria de vila com a denominação de Silves, pela Resolução de n.º 4, de 21-10-1833, desmembrada do município de Manaus.",Biblioteca virtual do Amazonas. 2012. Disponível em: www.bv.am.gov.br/portal/conteudo/municípios. Acesso em: mar. 2012.,ok
1304062,Tabatinga,AM,,,,nao_identificado,sem_data,,,Biblioteca virtual do Amazonas. 2012. Disponível em: www.bv.am.gov.br/portal/conteudo/municípios. Acesso em: mar. 2012.,ok
1304104,Tapauá,AM,19,12,19/12/1955,elevacao_municipio,media,formacao_administrativa,"Elevado à categoria de município com a denominação de Tapauá, pela Lei Estadual n.º 96, de 19-12-1955, desmembrado do município de Canutama.","TAPAUÁ (AM). In: ENCICLOPÉDIA dos municípios brasileiros. Rio de Janeiro: IBGE, 1957. v. 14. p. 235-236. Disponível em: http://biblioteca.ibge.gov.br/visualizacao/livros/liv27295_14.pdf. Acesso em: 14 mar. 2025.",ok
1304203,Tefé,AM,29,12,29/12/1833,instalacao,baixa,formacao_administrativa,Instalado em 29-12-1833.,Biblioteca virtual do Amazonas. 2012. Disponível em: www.bv.am.gov.br/portal/conteudo/municípios. Acesso em: mar. 2012.,ok
1304237,Tonantins,AM,12,4,12/04/1961,elevacao_municipio,media,formacao_administrativa,"Elevado à categoria de município com a denominação de Tonantins, pela Lei Estadual n.º 1, de 12-04-1961, desmembrado de Santo Antônio do Içá.",TONANTINS (AM). Prefeitura. Disponível em: https://tonantins.am.gov.br/historia/. Acesso em: 14 mar. 2025.,ok
1304260,Uarini,AM,10,12,10/12/1981,elevacao_municipio,media,formacao_administrativa,"Elevado à categoria de município e distrito com a denominação de Uarini, pela Emenda Constitucional nº 12, de 10-12-1981 (Art.",Biblioteca virtual do Amazonas. 2012. Disponível em: www.bv.am.gov.br/portal/conteudo/municípios. Acesso em: mar. 2012.,ok
1304302,Urucará,AM,12,5,12/05/1887,elevacao_vila,alta,formacao_administrativa,"Elevado á categoria de vila com a denominação de Senhora Santana de Urucará, pela Lei Provincial n.º 744, de 12-05-1887, desmembrada do município de Silves.",Biblioteca Virtual do Amazonas. 2012. Disponível em: www.bv.am.gov.br/portal/conteudo/municipios. Acesso em: abr. 2012.,ok
